burlig_trt,burlig_trt_take,baseline_employees,baseline_wages,baseline_sales,baseline_owner_female,endline_wages,endline_employees,endline_sales,endline_owner_female
1,1,28.79956,188937,1.99e+07,0,1174523,30.79956,1.98e+07,0
1,1,32.41442,35000,1.96e+07,0,1136261,34.41442,1.96e+07,0
1,0,39.27952,35000,1.98e+07,0,1291945,39.27952,1.99e+07,0
1,1,29.42042,35000,1.91e+07,0,1040454,31.42042,1.91e+07,0
1,1,26.95276,134713,2.00e+07,0,1061201,28.95276,1.99e+07,0
1,1,27.64076,130356,1.98e+07,1,1078860,29.64076,1.98e+07,1
1,1,30.40071,78373,1.96e+07,1,1115196,32.4007,1.97e+07,1
1,0,25.04279,108499,1.96e+07,0,909868.4,25.04279,1.97e+07,0
1,1,21.65278,35000,1.94e+07,0,791889.1,23.65278,1.95e+07,0
1,1,27.6583,35000,1.91e+07,1,984065.8,29.6583,1.91e+07,1
1,0,26.36401,93808,1.90e+07,0,937456.3,26.36401,1.88e+07,0
1,1,22.97134,35000,1.95e+07,1,834082.9,24.97134,1.94e+07,1
1,1,34.58334,110452,1.93e+07,1,1281119,36.58334,1.93e+07,1
1,1,24.87251,35000,1.95e+07,1,894920.2,26.87251,1.96e+07,1
1,1,38.2066,82824,1.97e+07,0,1369435,40.2066,1.97e+07,0
1,1,27.38251,92094,2.01e+07,1,1032334,29.38251,2.01e+07,1
1,1,24.13609,35000,1.96e+07,0,871355,26.13609,1.96e+07,0
1,1,32.11689,324062,1.98e+07,0,1415803,34.11689,1.99e+07,0
1,0,32.8721,35000,1.94e+07,0,1086907,32.8721,1.94e+07,0
1,1,29.52544,35000,1.95e+07,0,1043814,31.52544,1.95e+07,0
1,1,33.0496,206956,1.96e+07,0,1328543,35.0496,1.96e+07,0
1,1,26.09571,175767,2.00e+07,1,1074830,28.09571,2.00e+07,1
1,1,32.22426,35000,1.92e+07,0,1130176,34.22426,1.92e+07,0
1,1,27.8445,251487,1.95e+07,0,1206511,29.8445,1.96e+07,0
1,0,26.64536,35000,1.95e+07,0,887651.5,26.64536,1.96e+07,0
1,1,31.74868,60125,1.97e+07,0,1140083,33.74868,1.96e+07,0
1,0,33.30789,231005,2.00e+07,1,1296857,33.30789,2.00e+07,1
1,0,33.0045,80270,1.89e+07,1,1136414,33.0045,1.89e+07,1
1,1,33.08837,93023,1.97e+07,1,1215851,35.08837,1.96e+07,1
1,1,29.60242,264078,1.92e+07,0,1275355,31.60242,1.92e+07,0
1,1,34.02105,35000,1.96e+07,0,1187674,36.02105,1.96e+07,0
1,0,38.19668,35000,1.95e+07,1,1257294,38.19668,1.94e+07,1
1,0,25.90081,35000,1.93e+07,0,863825.9,25.90081,1.93e+07,0
1,1,22.16433,64678,1.87e+07,0,837936.7,24.16433,1.86e+07,0
1,1,36.2156,270181,1.99e+07,0,1493080,38.2156,1.98e+07,0
1,1,32.72241,84121,1.96e+07,0,1195238,34.72241,1.96e+07,0
1,1,27.8263,246299,1.94e+07,1,1200741,29.8263,1.94e+07,1
1,1,27.71809,188121,1.95e+07,0,1139100,29.71809,1.95e+07,0
1,1,24.93232,229530,1.98e+07,1,1091364,26.93232,1.98e+07,1
1,0,29.72954,204342,2.01e+07,0,1155687,29.72954,2.01e+07,0
1,0,38.09646,381801,1.93e+07,1,1600888,38.09646,1.94e+07,1
1,1,33.18797,178328,1.96e+07,0,1304343,35.18797,1.96e+07,0
1,1,23.07847,25474,1.97e+07,1,827985.2,25.07847,1.97e+07,1
1,0,28.1026,291331,1.93e+07,0,1190614,28.1026,1.93e+07,0
1,1,30.80964,72228,1.95e+07,0,1122137,32.80964,1.95e+07,0
1,1,37.53518,197783,1.94e+07,0,1462909,39.53518,1.93e+07,0
1,1,25.22982,167087,1.98e+07,1,1038441,27.22982,1.99e+07,1
1,0,30.99277,35000,1.92e+07,0,1026769,30.99277,1.93e+07,0
1,0,29.7739,20197,1.93e+07,0,972961.6,29.7739,1.93e+07,0
1,1,32.29937,342448,1.98e+07,0,1440028,34.29937,1.99e+07,0
1,1,22.86847,152003,1.93e+07,1,947794.1,24.86847,1.93e+07,1
1,0,20.95603,35000,1.93e+07,1,705592.9,20.95603,1.94e+07,1
1,1,23.48391,35000,1.98e+07,1,850485,25.48391,1.98e+07,1
1,0,28.55282,80299,1.93e+07,0,993989.3,28.55282,1.93e+07,0
1,1,35.30405,35000,2.05e+07,1,1228730,37.30405,2.05e+07,1
1,1,22.83623,35000,1.97e+07,0,829759.4,24.83623,1.96e+07,0
1,0,19.7567,218783,1.96e+07,1,850997.4,19.7567,1.97e+07,1
1,0,33.32602,28719,1.94e+07,0,1095152,33.32602,1.93e+07,0
1,1,30.91801,35000,1.95e+07,0,1088377,32.91801,1.96e+07,0
1,0,36.82528,67380,1.98e+07,0,1245789,36.82528,1.98e+07,0
1,1,31.7513,136008,1.94e+07,1,1216050,33.7513,1.95e+07,1
1,1,25.63955,18730,1.95e+07,0,903195.6,27.63955,1.95e+07,0
1,1,21.36306,35000,1.97e+07,0,782617.9,23.36306,1.98e+07,0
1,0,32.63482,267762,1.98e+07,0,1312076,32.63482,1.98e+07,0
1,1,35.49252,49743,1.98e+07,1,1249504,37.49252,1.98e+07,1
1,0,19.53846,66767,1.97e+07,0,691997.6,19.53846,1.97e+07,0
1,1,31.22213,35000,1.94e+07,1,1098108,33.22213,1.94e+07,1
1,0,26.35334,310900,1.98e+07,0,1154207,26.35334,1.98e+07,0
1,0,32.73332,293517,1.94e+07,1,1340983,32.73332,1.93e+07,1
1,1,31.66042,90753,1.99e+07,1,1167887,33.66042,1.98e+07,1
1,0,30.52683,35000,1.99e+07,1,1011859,30.52683,1.98e+07,1
1,0,21.98647,127630,1.95e+07,0,831197,21.98647,1.95e+07,0
1,1,38.05873,52797,1.94e+07,1,1334676,40.05873,1.94e+07,1
1,0,40.38683,30318,1.90e+07,1,1322697,40.38683,1.89e+07,1
1,0,16.41785,145255,1.95e+07,0,670626.1,16.41785,1.94e+07,0
1,1,28.19549,29260,1.89e+07,0,995515.8,30.19549,1.88e+07,0
1,1,35.42603,282622,1.96e+07,0,1480255,37.42603,1.96e+07,0
1,1,25.73569,59062,1.99e+07,0,946604.2,27.73569,1.99e+07,0
1,1,27.15294,35000,1.92e+07,0,967894,29.15294,1.92e+07,0
1,0,32.65663,117910,1.97e+07,1,1162922,32.65663,1.97e+07,1
1,1,30.13854,35000,1.97e+07,1,1063433,32.13854,1.96e+07,1
1,1,21.74518,203973,1.91e+07,1,963818.8,23.74518,1.91e+07,1
1,1,31.58127,51549,1.96e+07,0,1126150,33.58128,1.96e+07,0
1,0,29.33393,35000,1.97e+07,0,973685.9,29.33393,1.99e+07,0
1,1,44.67061,35000,1.96e+07,0,1528460,46.67061,1.96e+07,0
1,0,36.44044,35000,1.99e+07,0,1201094,36.44044,2.00e+07,0
1,0,24.43903,37061,1.91e+07,0,819110,24.43903,1.90e+07,0
1,0,36.01876,35000,1.91e+07,0,1187600,36.01876,1.90e+07,0
1,1,24.37053,35000,1.98e+07,0,878856.9,26.37053,1.98e+07,0
1,1,32.78341,53036,1.97e+07,0,1166105,34.78341,1.97e+07,0
1,1,32.62981,65825,1.96e+07,0,1173979,34.62981,1.96e+07,0
1,1,30.79854,35000,1.94e+07,0,1084553,32.79854,1.93e+07,0
1,0,35.13551,43595,1.93e+07,1,1167931,35.13551,1.92e+07,1
1,1,33.27297,22160,1.92e+07,0,1150895,35.27297,1.92e+07,0
1,1,31.76838,35000,1.96e+07,0,1115588,33.76838,1.95e+07,0
1,1,24.79258,35000,1.89e+07,1,892362.4,26.79258,1.89e+07,1
1,1,26.51218,80596,1.93e+07,0,992985.8,28.51218,1.94e+07,0
1,1,38.53069,35000,1.93e+07,0,1331982,40.53069,1.93e+07,0
1,1,28.21656,214465,1.93e+07,0,1181395,30.21656,1.93e+07,0
1,0,30.73575,35000,1.94e+07,0,1018544,30.73575,1.94e+07,0
1,0,35.01761,404269,1.92e+07,1,1524833,35.01761,1.92e+07,1
1,0,33.9034,20961,1.99e+07,1,1105870,33.9034,1.99e+07,1
1,1,30.68517,302251,1.98e+07,1,1348177,32.68517,1.98e+07,1
1,0,36.01237,35000,1.95e+07,0,1187396,36.01237,1.94e+07,0
1,1,30.34291,35000,1.93e+07,0,1069973,32.34291,1.94e+07,0
1,1,26.06586,35000,2.03e+07,1,933107.4,28.06586,2.03e+07,1
1,0,27.70979,35000,1.93e+07,0,921713.4,27.70979,1.92e+07,0
1,0,26.00727,18282,1.92e+07,0,850514.7,26.00727,1.93e+07,0
1,1,30.50521,94780,1.97e+07,0,1134947,32.50521,1.96e+07,0
1,0,30.23326,35000,1.95e+07,0,1002464,30.23326,1.95e+07,0
1,0,23.46502,35000,1.95e+07,0,785880.6,23.46502,1.96e+07,0
1,1,33.13714,35000,1.89e+07,1,1159388,35.13714,1.89e+07,1
1,0,35.13227,35000,1.98e+07,0,1159233,35.13227,1.98e+07,0
1,1,37.75949,35000,1.95e+07,1,1307304,39.75949,1.95e+07,1
1,1,29.11549,78503,1.97e+07,1,1074199,31.11549,1.97e+07,1
1,0,37.00511,94736,1.96e+07,1,1278900,37.00511,1.96e+07,1
1,1,30.13721,258895,1.98e+07,0,1287286,32.13721,1.99e+07,0
1,1,25.35447,35000,1.93e+07,0,910342.9,27.35447,1.93e+07,0
1,1,39.8978,119073,1.93e+07,0,1459803,41.8978,1.93e+07,0
1,1,31.57033,47890,1.95e+07,0,1122141,33.57033,1.95e+07,0
1,1,35.09528,35000,1.92e+07,1,1222049,37.09528,1.92e+07,1
1,0,38.57083,67036,1.93e+07,0,1301303,38.57083,1.94e+07,0
1,1,23.76893,46648,1.96e+07,0,871253.6,25.76893,1.96e+07,0
1,1,29.69599,149423,2.00e+07,0,1163695,31.69599,2.00e+07,0
1,0,26.23105,35000,1.94e+07,0,874393.6,26.23105,1.94e+07,0
1,1,32.29561,35000,1.98e+07,0,1132460,34.29561,1.98e+07,0
1,1,35.31749,35000,1.97e+07,1,1229160,37.31749,1.95e+07,1
1,0,33.81351,35000,1.93e+07,0,1117032,33.81351,1.93e+07,0
1,1,26.21268,35000,1.97e+07,1,937805.7,28.21268,1.97e+07,1
1,1,28.75706,35000,1.97e+07,0,1019226,30.75706,1.98e+07,0
1,0,30.57681,52631,1.94e+07,0,1031089,30.57681,1.94e+07,0
1,0,26.94635,35000,1.92e+07,1,897283.2,26.94635,1.92e+07,1
1,0,32.63027,35000,1.92e+07,1,1079169,32.63027,1.93e+07,1
1,0,32.2489,164336,1.95e+07,0,1196301,32.2489,1.95e+07,0
1,0,29.69998,41568,1.87e+07,0,991967.4,29.69998,1.88e+07,0
1,0,30.0621,80792,1.94e+07,1,1042779,30.0621,1.93e+07,1
1,1,25.04853,35000,1.94e+07,0,900552.9,27.04853,1.93e+07,0
1,1,25.91376,80775,1.93e+07,1,974015.4,27.91376,1.94e+07,1
1,0,35.33138,35000,1.89e+07,0,1165604,35.33138,1.89e+07,0
1,0,31.52689,185102,1.96e+07,0,1193963,31.52689,1.97e+07,0
1,0,24.09255,116862,1.94e+07,1,887823.6,24.09255,1.95e+07,1
1,0,26.35879,113511,1.93e+07,1,956992.1,26.35879,1.94e+07,1
1,1,28.89819,108199,1.94e+07,0,1096941,30.89819,1.94e+07,0
1,1,21.16861,70045,1.91e+07,1,811440.6,23.16861,1.92e+07,1
1,0,35.07441,35000,1.99e+07,1,1157381,35.07441,1.98e+07,1
1,0,36.64781,35000,1.98e+07,0,1207730,36.64781,1.99e+07,0
1,1,37.13962,35000,1.94e+07,0,1287468,39.13962,1.94e+07,0
1,1,27.80291,211593,1.94e+07,0,1165286,29.80291,1.94e+07,0
1,1,24.69448,35000,1.96e+07,0,889223.3,26.69448,1.96e+07,0
1,1,35.77224,55705,1.92e+07,0,1264417,37.77224,1.92e+07,0
1,1,34.1893,35000,1.92e+07,1,1193058,36.1893,1.92e+07,1
1,1,32.1004,35000,1.96e+07,1,1126213,34.1004,1.96e+07,1
1,0,22.99765,209589,1.92e+07,0,945513.8,22.99765,1.92e+07,0
1,1,25.36325,35000,1.92e+07,0,910623.9,27.36325,1.92e+07,0
1,1,25.89389,284156,1.97e+07,1,1176760,27.89389,1.97e+07,1
1,1,31.46875,101974,1.94e+07,1,1172974,33.46875,1.95e+07,1
1,0,18.49009,50210,1.92e+07,0,641892.8,18.49009,1.91e+07,0
1,0,26.6139,35000,1.97e+07,0,886644.9,26.6139,1.97e+07,0
1,1,30.11532,35000,1.91e+07,0,1062690,32.11532,1.91e+07,0
1,1,33.8843,146767,1.92e+07,0,1295065,35.8843,1.92e+07,0
1,0,32.66423,35000,1.95e+07,1,1080256,32.66423,1.96e+07,1
1,1,31.63035,63380,1.90e+07,1,1139551,33.63035,1.90e+07,1
1,1,33.19791,85008,1.98e+07,0,1211341,35.19791,1.98e+07,0
1,1,35.69684,35000,2.00e+07,0,1241299,37.69684,1.98e+07,0
1,0,23.36103,75711,1.92e+07,0,823264,23.36103,1.92e+07,0
1,1,29.55978,35000,1.98e+07,0,1044913,31.55978,1.99e+07,0
1,1,24.93742,46542,1.88e+07,0,908539.6,26.93742,1.87e+07,0
1,1,30.15867,37738,1.99e+07,1,1066815,32.15867,1.98e+07,1
1,1,25.44943,73241,1.96e+07,0,951622.7,27.44943,1.97e+07,0
1,1,34.59396,35000,1.96e+07,1,1206007,36.59396,1.96e+07,1
1,1,28.83397,35000,1.92e+07,0,1021687,30.83397,1.92e+07,0
1,1,34.99363,35000,1.94e+07,1,1218796,36.99363,1.94e+07,1
1,0,28.45772,89729,1.96e+07,0,1000376,28.45772,1.97e+07,0
1,0,27.54169,37975,1.94e+07,1,919309.1,27.54169,1.93e+07,1
1,1,42.71115,185977,1.91e+07,0,1616734,44.71115,1.92e+07,0
1,1,33.35125,323266,1.89e+07,0,1454506,35.35125,1.88e+07,0
1,1,33.66599,35000,1.96e+07,1,1176312,35.66599,1.95e+07,1
1,0,32.11154,213368,1.98e+07,1,1240937,32.11154,1.98e+07,1
1,1,30.72255,35000,1.93e+07,0,1082122,32.72255,1.94e+07,0
1,1,29.58308,35000,1.95e+07,0,1045659,31.58308,1.96e+07,0
1,1,33.85575,222598,1.94e+07,1,1369982,35.85575,1.95e+07,1
1,1,30.33279,35000,1.94e+07,1,1069649,32.33279,1.94e+07,1
1,1,31.10152,35000,1.96e+07,0,1094249,33.10152,1.96e+07,0
1,1,36.01342,35000,1.90e+07,0,1251430,38.01342,1.89e+07,0
1,0,37.92453,123716,1.91e+07,0,1337301,37.92453,1.92e+07,0
1,1,23.09076,35000,1.97e+07,1,837904.4,25.09076,1.97e+07,1
1,0,36.92038,386007,1.97e+07,0,1567459,36.92038,1.97e+07,0
1,0,32.17337,121989,1.94e+07,0,1151537,32.17337,1.94e+07,0
1,1,36.13533,36819,1.93e+07,0,1257150,38.13533,1.94e+07,0
1,0,24.47575,35000,1.95e+07,1,818224.1,24.47575,1.94e+07,1
1,0,29.45831,35000,1.95e+07,1,977666.1,29.45831,1.96e+07,1
1,1,35.1526,35000,1.96e+07,0,1223883,37.1526,1.97e+07,0
1,1,26.90918,17705,2.00e+07,0,942798.9,28.90918,2.01e+07,0
1,1,31.34872,412938,1.97e+07,0,1480097,33.34872,1.97e+07,0
1,1,29.88352,35000,1.93e+07,0,1055273,31.88352,1.92e+07,0
1,0,34.73528,358186,1.94e+07,1,1469715,34.73528,1.94e+07,1
1,0,15.98304,98156,1.89e+07,0,609613.2,15.98304,1.90e+07,0
1,1,29.87762,135324,1.99e+07,1,1155408,31.87762,2.00e+07,1
1,1,27.36088,35000,1.97e+07,0,974548.3,29.36088,1.97e+07,0
1,1,31.78798,390229,1.97e+07,0,1471445,33.78798,1.97e+07,0
1,0,25.73937,35000,1.98e+07,0,858659.8,25.73937,1.97e+07,0
1,1,30.92815,118460,1.93e+07,0,1172161,32.92815,1.94e+07,0
1,0,26.96856,139055,1.92e+07,0,1002049,26.96856,1.92e+07,0
1,1,37.86593,35000,1.98e+07,0,1310710,39.86593,1.98e+07,0
1,1,26.21585,17040,1.99e+07,0,919947.3,28.21585,1.99e+07,0
1,1,23.86029,35000,1.95e+07,0,862529.4,25.86029,1.95e+07,0
1,1,31.99892,85757,1.94e+07,1,1173723,33.99892,1.94e+07,1
1,1,37.42787,278337,1.92e+07,0,1540029,39.42787,1.92e+07,0
1,1,26.56861,35000,1.98e+07,0,949195.4,28.56861,1.98e+07,0
1,1,28.14435,35000,1.96e+07,0,999619.2,30.14435,1.96e+07,0
1,1,40.92128,35000,1.94e+07,1,1408481,42.92128,1.93e+07,1
1,0,29.37405,35000,1.98e+07,1,974969.6,29.37405,1.97e+07,1
1,1,28.46863,19225,1.92e+07,0,994221.1,30.46863,1.92e+07,0
1,1,23.52273,35000,1.93e+07,1,851727.4,25.52273,1.93e+07,1
1,1,34.81284,35000,1.96e+07,1,1213011,36.81284,1.95e+07,1
1,1,32.53209,35000,1.95e+07,1,1140027,34.53209,1.96e+07,1
1,1,26.57889,35000,2.01e+07,0,949524.4,28.57889,2.02e+07,0
1,1,33.70816,35000,1.96e+07,1,1177661,35.70816,1.95e+07,1
1,0,28.69593,178565,1.89e+07,1,1096835,28.69593,1.90e+07,1
1,0,26.1117,170904,1.95e+07,1,1006478,26.1117,1.96e+07,1
1,0,28.68037,145568,2.00e+07,1,1063340,28.68037,2.01e+07,1
1,1,28.91945,245812,1.93e+07,0,1235234,30.91945,1.92e+07,0
1,0,33.74006,64141,1.95e+07,0,1143823,33.74006,1.95e+07,0
1,1,22.11144,95190,1.94e+07,1,866756.2,24.11144,1.94e+07,1
1,1,29.82797,35000,1.86e+07,1,1053495,31.82797,1.88e+07,1
1,1,41.98986,35000,1.96e+07,0,1442676,43.98986,1.96e+07,0
1,0,29.64147,120413,2.01e+07,0,1068940,29.64147,2.02e+07,0
1,1,22.52538,132974,1.95e+07,0,917786.1,24.52538,1.94e+07,0
1,1,30.41875,35000,1.96e+07,0,1072400,32.41875,1.95e+07,0
1,1,31.45473,35000,1.97e+07,0,1105552,33.45473,1.96e+07,0
1,0,31.90727,35000,1.98e+07,1,1056033,31.90727,1.98e+07,1
1,0,24.9689,35000,1.95e+07,1,834004.9,24.9689,1.95e+07,1
1,1,33.70805,294692,1.96e+07,1,1437350,35.70805,1.97e+07,1
1,1,33.50708,225913,1.98e+07,0,1362140,35.50708,1.97e+07,0
1,0,24.76572,111468,1.96e+07,0,903971.2,24.76572,1.96e+07,0
1,1,19.88774,37986,1.97e+07,1,738393.8,21.88774,1.97e+07,1
1,1,35.17666,35000,1.94e+07,0,1224653,37.17666,1.94e+07,0
1,0,34.17703,35000,1.94e+07,0,1128665,34.17703,1.94e+07,0
1,0,25.24541,35000,1.98e+07,0,842853.1,25.24541,1.98e+07,0
1,0,22.38626,89007,1.93e+07,0,805367.3,22.38626,1.93e+07,0
1,1,27.02016,35000,1.95e+07,1,963645.3,29.02016,1.95e+07,1
1,0,25.80692,147481,2.00e+07,1,973302.4,25.80692,1.99e+07,1
1,1,31.28987,35000,2.01e+07,0,1100276,33.28987,2.01e+07,0
1,0,29.16709,171472,1.94e+07,1,1104819,29.16709,1.94e+07,1
1,1,23.68875,51094,1.91e+07,0,873134,25.68875,1.92e+07,0
1,1,29.27548,35000,1.99e+07,0,1035815,31.27548,1.98e+07,0
1,1,29.01537,35000,1.92e+07,1,1027492,31.01537,1.93e+07,1
1,1,29.54583,139495,1.94e+07,0,1148961,31.54583,1.94e+07,0
1,0,25.84886,35000,1.96e+07,1,862163.6,25.84886,1.96e+07,1
1,0,33.17807,35000,1.94e+07,0,1096698,33.17807,1.94e+07,0
1,1,35.8328,35000,1.94e+07,0,1245650,37.8328,1.93e+07,0
1,1,34.59222,98916,1.96e+07,0,1269867,36.59222,1.95e+07,0
1,1,22.8254,66243,1.97e+07,0,860655.8,24.8254,1.97e+07,0
1,1,22.50276,35000,1.95e+07,1,819088.3,24.50276,1.94e+07,1
1,1,29.26798,269244,1.97e+07,0,1269820,31.26798,1.98e+07,0
1,1,22.94594,33833,1.93e+07,0,832102.9,24.94594,1.93e+07,0
1,1,37.21688,35000,1.94e+07,1,1289940,39.21688,1.93e+07,1
1,1,37.70601,35000,1.91e+07,1,1305592,39.70601,1.90e+07,1
1,1,36.30344,234770,1.94e+07,0,1460480,38.30344,1.94e+07,0
1,0,34.48361,35000,1.98e+07,0,1138476,34.48361,1.98e+07,0
1,1,36.05575,79602,1.91e+07,0,1297386,38.05575,1.90e+07,0
1,1,23.2087,143579,1.99e+07,1,950257.4,25.2087,2.00e+07,1
1,0,26.64038,35000,1.94e+07,1,887492.3,26.64038,1.94e+07,1
1,1,35.001,35000,1.95e+07,0,1219032,37.001,1.95e+07,0
1,0,29.48045,42179,1.93e+07,0,985553.4,29.48045,1.93e+07,0
1,0,40.18077,164669,1.91e+07,0,1450454,40.18077,1.91e+07,0
1,1,37.46346,363880,2.01e+07,0,1626711,39.46346,2.00e+07,0
1,0,37.81273,20505,1.94e+07,0,1230512,37.81273,1.94e+07,0
1,1,25.5913,35000,1.94e+07,0,917921.5,27.5913,1.95e+07,0
1,0,34.68623,35000,1.88e+07,1,1144959,34.68623,1.88e+07,1
1,1,35.36173,35000,1.92e+07,0,1230576,37.36173,1.93e+07,0
1,0,24.27791,35000,1.97e+07,0,811893.1,24.27791,1.98e+07,0
1,1,29.35316,287108,1.99e+07,0,1290409,31.35316,1.99e+07,0
1,1,28.22225,15867,1.94e+07,1,982979.1,30.22225,1.94e+07,1
1,1,32.10052,252607,1.90e+07,1,1343824,34.10052,1.91e+07,1
1,0,25.87983,35000,1.93e+07,1,863154.4,25.87983,1.94e+07,1
1,0,24.78448,164020,1.92e+07,0,957123.4,24.78448,1.92e+07,0
1,1,33.89701,35000,1.96e+07,0,1183704,35.89701,1.96e+07,0
1,1,27.7575,35000,1.94e+07,1,987239.9,29.7575,1.94e+07,1
1,1,37.74523,35000,1.91e+07,0,1306847,39.74523,1.91e+07,0
1,1,33.82446,35000,1.91e+07,0,1181383,35.82446,1.91e+07,0
1,0,29.76785,47709,1.94e+07,0,1000280,29.76785,1.94e+07,0
1,1,38.84781,35000,1.95e+07,1,1342130,40.84781,1.95e+07,1
1,1,24.42106,35000,1.97e+07,0,880474.1,26.42106,1.97e+07,0
1,0,28.91049,35000,1.98e+07,1,960135.8,28.91049,1.99e+07,1
1,1,26.40825,35000,1.98e+07,0,944064.1,28.40825,1.99e+07,0
1,1,30.8092,87962,1.97e+07,1,1137856,32.8092,1.98e+07,1
1,1,23.93467,35000,1.96e+07,0,864909.4,25.93467,1.96e+07,0
1,1,30.68253,316372,1.94e+07,0,1362213,32.68253,1.94e+07,0
1,1,34.1611,66583,1.92e+07,0,1223738,36.1611,1.92e+07,0
1,1,29.65465,22475,1.94e+07,0,1035424,31.65465,1.95e+07,0
1,1,34.57207,136146,1.95e+07,0,1306452,36.57207,1.95e+07,0
1,1,33.18852,46890,1.95e+07,0,1172923,35.18852,1.95e+07,0
1,1,23.71727,35000,1.88e+07,1,857952.8,25.71727,1.88e+07,1
1,1,28.92516,35000,1.93e+07,1,1024605,30.92516,1.93e+07,1
1,1,32.52438,123082,1.96e+07,0,1227862,34.52438,1.95e+07,0
1,1,38.75967,35000,1.91e+07,1,1339310,40.75967,1.91e+07,1
1,1,37.91388,25682,1.97e+07,1,1302926,39.91388,1.96e+07,1
1,0,29.89113,97320,2.00e+07,0,1053836,29.89113,2.00e+07,0
1,0,25.4419,35000,1.92e+07,1,849140.8,25.4419,1.92e+07,1
1,1,21.85302,35000,1.91e+07,1,798296.5,23.85302,1.92e+07,1
1,0,31.72065,72407,1.99e+07,1,1087468,31.72065,2.00e+07,1
1,0,27.01789,78786,1.92e+07,1,943358.3,27.01789,1.92e+07,1
1,1,24.29029,157576,1.91e+07,0,998865.1,26.29029,1.90e+07,0
1,1,27.12241,178407,1.91e+07,0,1110324,29.12241,1.91e+07,0
1,1,28.32175,46342,1.92e+07,0,1016638,30.32175,1.92e+07,0
1,0,32.63725,35000,1.94e+07,0,1079392,32.63725,1.93e+07,0
1,0,32.03408,35000,1.94e+07,1,1060091,32.03408,1.94e+07,1
1,1,35.49545,87529,1.96e+07,0,1287383,37.49545,1.97e+07,0
1,1,31.60515,35000,1.98e+07,0,1110365,33.60515,1.99e+07,0
1,0,32.68744,209485,1.96e+07,1,1255483,32.68744,1.96e+07,1
1,0,23.9902,17269,1.95e+07,1,784955.3,23.9902,1.95e+07,1
1,1,28.30279,35000,1.94e+07,1,1004689,30.30279,1.95e+07,1
1,0,32.35568,377429,1.98e+07,1,1412811,32.35568,1.98e+07,1
1,1,33.64997,330359,1.93e+07,0,1471158,35.64997,1.92e+07,0
1,1,28.88346,66262,1.98e+07,0,1054533,30.88346,1.98e+07,0
1,1,29.40186,74494,1.88e+07,1,1079354,31.40186,1.89e+07,1
1,0,30.72386,153133,1.97e+07,0,1136296,30.72386,1.97e+07,0
1,0,35.28077,16790,1.94e+07,0,1145775,35.28077,1.93e+07,0
1,1,30.60729,74302,1.95e+07,0,1117735,32.60729,1.95e+07,0
1,1,28.86922,35000,1.93e+07,0,1022815,30.86922,1.92e+07,0
1,1,29.84215,35000,1.96e+07,0,1053949,31.84215,1.96e+07,0
1,1,31.11217,35000,1.95e+07,1,1094590,33.11217,1.95e+07,1
1,1,34.3201,35000,2.05e+07,0,1197243,36.3201,2.05e+07,0
1,1,36.61407,35000,2.01e+07,0,1270650,38.61407,2.02e+07,0
1,0,26.7094,35000,1.94e+07,0,889700.7,26.7094,1.93e+07,0
1,0,28.55389,320792,1.92e+07,1,1234517,28.55389,1.92e+07,1
1,0,26.21633,108070,1.94e+07,0,946992.4,26.21633,1.95e+07,0
1,1,23.27143,71873,1.96e+07,1,880558.9,25.27143,1.96e+07,1
1,0,32.42827,35000,1.94e+07,0,1072705,32.42827,1.93e+07,0
1,1,31.52837,154237,1.96e+07,0,1227145,33.52837,1.96e+07,0
1,0,34.72576,83704,1.94e+07,1,1194928,34.72576,1.94e+07,1
1,0,32.66892,102096,1.97e+07,0,1147501,32.66892,1.97e+07,0
1,1,31.06426,35000,1.96e+07,1,1093056,33.06426,1.96e+07,1
1,1,32.70684,222480,1.96e+07,0,1333099,34.70684,1.97e+07,0
1,1,25.57101,92943,1.95e+07,1,975215.4,27.57101,1.95e+07,1
1,1,32.29098,79263,1.93e+07,1,1176574,34.29098,1.92e+07,1
1,0,30.61747,35000,1.97e+07,0,1014759,30.61747,1.97e+07,0
1,1,27.13863,122129,1.98e+07,1,1054565,29.13863,1.99e+07,1
1,1,34.07523,35000,1.94e+07,0,1189408,36.07523,1.94e+07,0
1,1,20.62137,35000,1.97e+07,1,758884,22.62137,1.97e+07,1
1,1,20.59687,44822,1.96e+07,0,767922,22.59687,1.96e+07,0
1,1,37.22674,242509,1.96e+07,1,1497765,39.22674,1.96e+07,1
1,1,28.29312,222958,1.93e+07,1,1192338,30.29312,1.93e+07,1
1,1,27.73072,223768,1.90e+07,1,1175151,29.73072,1.90e+07,1
1,1,25.73969,35000,1.93e+07,0,922670.2,27.73969,1.94e+07,0
1,1,22.74425,173613,1.95e+07,0,965428.9,24.74425,1.95e+07,0
1,0,32.83417,35000,1.96e+07,0,1085694,32.83417,1.96e+07,0
1,1,26.1079,174425,1.99e+07,1,1073878,28.1079,1.98e+07,1
1,1,24.83933,66347,1.94e+07,0,925205.6,26.83933,1.93e+07,0
1,1,20.03503,61127,1.93e+07,0,766248.1,22.03503,1.92e+07,0
1,0,34.43085,35000,1.97e+07,1,1136787,34.43085,1.97e+07,1
1,1,28.03023,131367,1.96e+07,1,1092334,30.03023,1.96e+07,1
1,1,32.9,35000,1.91e+07,0,1151800,34.9,1.91e+07,0
